year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_,climate_risk_score,risk_level,carbon_alert
2002,Russia,0.5418060200668896,0.4256410256410256,0.75,0.8426741393114492,0.3866494135592198,0.3184855233853007,1.0,0.659432387312187,67.31,Yüksek Risk,Normal Durum
2012,Brazil,0.7290969899665551,0.3282051282051282,0.525,0.6269015212169735,0.4392043442373332,0.906458797327394,0.9285714285714284,0.1352253756260433,63.13,Yüksek Risk,Normal Durum
2012,Mexico,0.1070234113712374,0.8410256410256409,0.55,0.8835068054443553,0.2301342508661226,0.1893095768374165,0.1428571428571428,0.6861435726210351,44.88,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2017,Mexico,0.6889632107023411,0.1435897435897435,0.275,0.932746196957566,0.971358013724314,0.6146993318485524,0.7142857142857142,0.9131886477462436,41.98,Orta Risk,Normal Durum
2019,Indonesia,0.0936454849498327,0.4307692307692307,0.2249999999999999,0.8614891913530824,0.3445501019423488,0.4053452115812918,0.9285714285714284,0.6076794657762938,41.78,Orta Risk,Normal Durum
2007,India,0.9698996655518394,0.9025641025641026,0.3,0.4511609287429944,0.3726674086464193,0.0378619153674833,1.0,0.5592654424040067,92.38,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2008,Brazil,0.4916387959866219,0.8461538461538461,0.55,0.0904723779023218,0.1500834946476698,0.3452115812917595,0.3571428571428571,0.9616026711185308,59.67,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2006,China,0.1505016722408027,0.4,0.025,0.9463570856685348,0.6758068941534248,0.2628062360801781,0.2142857142857142,0.6260434056761268,21.68,Düşük Risk,Normal Durum
2000,South Africa,0.3444816053511705,0.764102564102564,0.8999999999999999,0.5948759007205764,0.7917607471890107,0.6859688195991092,0.5714285714285714,0.2587646076794658,66.14,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2002,Russia,0.4147157190635451,0.8256410256410257,0.15,0.3202562049639712,0.4162618846168686,0.9487750556792872,0.2857142857142857,0.2904841402337229,47.7,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2012,France,0.7591973244147157,0.8871794871794871,0.2249999999999999,0.6489191353082465,0.7996790534059247,0.267260579064588,0.2142857142857142,0.7045075125208681,61.99,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Canada,0.745819397993311,0.5435897435897435,0.525,0.7622097678142513,0.4097047862416462,0.8106904231625836,0.0714285714285714,0.7345575959933222,47.23,Orta Risk,Normal Durum
2023,Canada,0.6153846153846153,0.2051282051282051,0.7,0.188150520416333,0.98800029295043,0.0534521158129176,0.3571428571428571,0.3021702838063438,48.32,Orta Risk,Normal Durum
2000,Mexico,0.1070234113712374,0.2564102564102564,0.0999999999999999,0.4315452361889511,0.33832051733095,0.5367483296213809,0.6428571428571428,0.343906510851419,27.08,Orta Risk,Normal Durum
2005,Canada,0.1505016722408027,0.2974358974358974,0.3249999999999999,0.8242594075260208,0.646491250498683,0.0690423162583518,0.0714285714285714,0.991652754590985,18.83,Düşük Risk,Normal Durum
2020,UK,0.0936454849498327,0.5948717948717948,0.975,0.4163330664531625,0.0196663853940437,0.9331848552338532,0.7857142857142857,0.1001669449081803,58.21,Yüksek Risk,Normal Durum
2005,Russia,0.5785953177257525,0.0307692307692307,0.25,0.8642914331465172,0.3448771664309208,0.7661469933184856,0.8571428571428571,0.4040066777963271,39.65,Orta Risk,Normal Durum
2011,USA,0.8795986622073578,0.6358974358974359,0.3249999999999999,0.0908726981585268,0.2205577751961882,0.6570155902004455,0.4285714285714285,0.0601001669449081,65.13,Yüksek Risk,Normal Durum
2012,Australia,0.4347826086956521,0.364102564102564,0.825,0.0676541232986388,0.7253064617374781,0.8240534521158129,0.1428571428571428,0.8213689482470784,37.62,Orta Risk,Normal Durum
2012,Indonesia,0.1605351170568562,0.2974358974358974,0.0499999999999999,0.1172938350680544,0.8460727201716467,0.645879732739421,0.5714285714285714,0.0901502504173622,28.47,Orta Risk,Normal Durum
2014,Germany,0.5585284280936454,0.8820512820512819,0.475,0.0748598879103282,0.4268852570284552,0.9688195991091316,0.7142857142857142,0.672787979966611,68.49,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2020,Japan,0.8160535117056855,0.4615384615384615,0.375,0.1697357886309047,0.5239621479370935,0.7126948775055679,0.2857142857142857,0.0550918196994991,53.72,Yüksek Risk,Normal Durum
2015,Indonesia,0.745819397993311,0.0974358974358974,0.3249999999999999,0.3903122497998399,0.8104782510508508,0.9242761692650334,0.5,0.672787979966611,37.2,Orta Risk,Normal Durum
2021,India,0.882943143812709,0.8256410256410257,0.275,0.4407526020816653,0.8892186888210101,0.5167037861915368,0.7142857142857142,0.8430717863105175,74.49,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2020,USA,0.2775919732441471,0.0461538461538461,0.0999999999999999,0.3670936749399519,0.8584999571200503,0.1158129175946548,0.3571428571428571,0.3973288814691151,19.72,Düşük Risk,Normal Durum
2010,Indonesia,0.1939799331103678,0.7282051282051282,0.3249999999999999,0.198959167333867,0.3152539127672329,0.5278396436525613,0.9285714285714284,0.5208681135225375,57.64,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2004,France,0.882943143812709,0.7743589743589743,0.0499999999999999,0.7285828662930344,0.4734693404255053,0.1247216035634743,0.7857142857142857,0.4006677796327211,75.35,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2003,Mexico,0.6588628762541805,0.3538461538461538,0.7749999999999999,0.3458767013610888,0.0740557686460737,0.5924276169265034,0.6428571428571428,0.2988313856427378,60.39,Yüksek Risk,Normal Durum
2002,Argentina,0.3110367892976589,0.8256410256410257,0.4,0.3298638911128903,0.6043770553831406,0.4810690423162583,0.5,0.8030050083472454,54.19,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,India,0.745819397993311,0.5179487179487179,0.4499999999999999,0.7433947157726181,0.2291519313415091,0.6213808463251671,0.8571428571428571,0.2704507512520868,68.48,Yüksek Risk,Normal Durum
2019,Canada,0.8193979933110368,0.4615384615384615,0.8999999999999999,0.8474779823859087,0.6926508183036993,0.0089086859688196,0.8571428571428571,0.722871452420701,78.05,Kritik Risk,Normal Durum
2017,Brazil,0.6153846153846153,0.0461538461538461,0.65,0.9183346677341871,0.6855100503727842,0.1937639198218263,0.7142857142857142,0.2053422370617695,50.07,Yüksek Risk,Normal Durum
2014,France,0.6889632107023411,0.2923076923076922,0.0,0.0576461168935148,0.0648119640753595,0.489977728285078,0.7857142857142857,0.2487479131886477,49.08,Orta Risk,Normal Durum
2008,India,0.3779264214046822,0.9333333333333332,0.95,0.6565252201761409,0.1993035764229138,0.9510022271714922,0.1428571428571428,0.335559265442404,61.65,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Argentina,0.5418060200668896,0.3897435897435897,0.2249999999999999,0.5276220976781425,0.28099145792677,0.3830734966592428,0.1428571428571428,0.5876460767946576,34.91,Orta Risk,Normal Durum
2013,South Africa,0.5250836120401338,0.5487179487179487,0.0999999999999999,0.1873498799039231,0.9901484422799526,0.423162583518931,0.2857142857142857,0.4540901502504173,42.12,Orta Risk,Normal Durum
2014,Canada,0.8494983277591973,0.5333333333333333,0.7749999999999999,0.0764611689351481,0.5558723152615368,0.7149220489977729,0.7142857142857142,0.7445742904841403,71.26,Yüksek Risk,Normal Durum
2000,Indonesia,0.842809364548495,0.5897435897435898,0.5,0.4363490792634107,0.4490854062794163,0.6035634743875279,0.6428571428571428,0.2120200333889816,70.25,Yüksek Risk,Normal Durum
2020,Indonesia,0.8361204013377926,0.0615384615384615,0.425,0.0200160128102482,0.45226712409069,0.2984409799554566,0.1428571428571428,0.008347245409015,39.67,Orta Risk,Normal Durum
2021,India,0.0100334448160535,0.364102564102564,0.25,0.9643714971977582,0.0419445693065215,0.4097995545657016,0.5,0.7762938230383973,25.43,Orta Risk,Normal Durum
2021,Brazil,0.7525083612040133,0.7230769230769231,0.55,0.7281825460368294,0.3937243267811667,0.2160356347438753,0.6428571428571428,0.8213689482470784,71.97,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2002,South Africa,0.7625418060200668,0.2,0.275,0.7477982385908727,0.1188953808333416,0.9665924276169264,0.8571428571428571,0.0584307178631051,53.05,Yüksek Risk,Normal Durum
2015,Canada,0.6822742474916387,0.2051282051282051,0.8999999999999999,0.7145716573258607,0.461036860736346,0.1291759465478842,0.7857142857142857,0.6110183639398998,62.39,Yüksek Risk,Normal Durum
2022,Argentina,0.7591973244147157,0.0102564102564102,0.2249999999999999,0.5816653322658126,0.784406639541245,0.3697104677060133,0.9285714285714284,0.3772954924874792,48.44,Orta Risk,Normal Durum
2010,Australia,0.8461538461538461,0.4358974358974358,0.875,0.7469975980784628,0.8238095467893412,0.0244988864142538,0.5,0.7929883138564273,68.04,Yüksek Risk,Normal Durum
2011,Indonesia,0.471571906354515,0.8820512820512819,0.55,0.8030424339471578,0.7742380671750355,0.2204899777282851,0.0714285714285714,0.8747913188647747,54.6,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2009,Argentina,0.5050167224080268,0.0512820512820512,0.825,0.5736589271417134,0.2704743749967982,0.779510022271715,0.7857142857142857,0.8514190317195325,44.21,Orta Risk,Normal Durum
2015,USA,0.1237458193979932,0.1897435897435897,0.725,0.3354683746997597,0.1212284887458078,0.2004454342984409,0.2142857142857142,0.7762938230383973,25.52,Orta Risk,Normal Durum
2007,Indonesia,0.3879598662207358,0.3076923076923076,0.7,0.0956765412329863,0.6536203365553636,0.0779510022271714,0.6428571428571428,0.2671118530884808,52.25,Yüksek Risk,Normal Durum
2005,Argentina,0.6454849498327759,0.7333333333333333,0.3249999999999999,0.2137710168134507,0.2971454539004973,0.4743875278396436,0.8571428571428571,0.8113522537562604,68.61,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,China,0.7826086956521738,0.641025641025641,0.2249999999999999,0.5628502802241794,0.1961034067478711,0.0066815144766147,0.0,0.5325542570951586,50.9,Yüksek Risk,Normal Durum
2023,Mexico,0.217391304347826,0.4153846153846153,0.2,0.032425940752602,0.6192040358019782,0.0824053452115813,0.2142857142857142,0.0517529215358931,32.29,Orta Risk,Normal Durum
2020,Japan,0.1371237458193979,0.7589743589743589,0.8500000000000001,0.3923138510808647,0.283822604680276,0.8062360801781737,0.7857142857142857,0.4557595993322203,61.93,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2007,Russia,0.6655518394648828,0.6102564102564102,0.825,0.3799039231385108,1.0,0.7706013363028954,0.8571428571428571,0.9415692821368948,71.32,Yüksek Risk,Normal Durum
2003,Mexico,0.0033444816053511,0.8974358974358974,0.4499999999999999,0.243795036028823,0.167938785474729,0.915367483296214,0.8571428571428571,0.8881469115191987,53.89,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2007,UK,0.1806020066889632,0.8205128205128205,0.125,0.2289831865492393,0.8743463502617524,0.8552338530066815,0.7142857142857142,0.1001669449081803,52.19,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2017,Japan,0.0301003344481605,0.2512820512820513,0.375,0.933546837469976,0.4329831458580673,0.6815144766146994,0.8571428571428571,0.7429048414023373,31.58,Orta Risk,Normal Durum
2004,France,0.1672240802675585,0.2717948717948718,0.625,0.3951160928742994,0.8462922916089602,0.0512249443207127,0.2142857142857142,0.8046744574290483,28.82,Orta Risk,Normal Durum
2008,Argentina,0.1806020066889632,0.123076923076923,0.4499999999999999,0.1829463570856685,0.958749218618114,0.7817371937639199,0.6428571428571428,0.2704507512520868,29.86,Orta Risk,Normal Durum
2003,Japan,0.3879598662207358,0.3384615384615384,0.7749999999999999,0.8694955964771818,0.0761329339212232,0.844097995545657,0.5714285714285714,0.4707846410684473,46.99,Orta Risk,Normal Durum
2021,UK,0.4046822742474917,1.0,1.0,0.6088871096877502,0.2017034167817807,0.799554565701559,1.0,0.7111853088480802,85.82,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2016,Canada,0.8762541806020067,0.4051282051282051,0.2,0.989191353082466,0.4968660524922783,0.5077951002227171,0.1428571428571428,0.4373956594323872,45.57,Orta Risk,Normal Durum
2008,Australia,0.5117056856187291,0.2205128205128205,0.4499999999999999,0.7938350680544435,0.9748932358009488,0.2316258351893095,1.0,0.1118530884808013,57.07,Yüksek Risk,Normal Durum
2000,China,0.725752508361204,0.764102564102564,0.425,0.6265012009607686,0.5606761542872706,0.844097995545657,0.0714285714285714,0.7061769616026711,52.94,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2020,USA,0.1036789297658862,0.5435897435897435,0.3,0.8638911128903122,0.7673055361701736,0.7260579064587974,0.5714285714285714,0.9115191986644406,34.94,Orta Risk,Normal Durum
2019,Argentina,0.2274247491638796,0.1487179487179487,0.2,0.9799839871897518,0.4981650924092949,0.979955456570156,0.5714285714285714,0.6510851419031719,22.23,Düşük Risk,Normal Durum
2012,USA,0.705685618729097,0.3794871794871794,0.075,0.0480384307445956,0.6131474824485922,0.1536748329621381,0.0,0.7729549248747912,33.54,Orta Risk,Normal Durum
2015,Brazil,0.0535117056856187,0.4153846153846153,0.875,0.1084867894315452,0.6618135834370478,0.2249443207126948,0.3571428571428571,0.3572621035058431,40.55,Orta Risk,Normal Durum
2012,Indonesia,0.4882943143812709,0.7538461538461537,0.425,0.5268214571657326,0.9441943217318152,0.2093541202672605,0.6428571428571428,0.1819699499165275,66.59,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,Argentina,0.6020066889632106,0.0205128205128205,0.5,0.1585268214571657,0.8246321791050689,0.7928730512249444,0.5,0.6427378964941569,34.13,Orta Risk,Normal Durum
2002,Russia,0.6053511705685619,0.2666666666666666,0.925,0.3935148118494795,0.1740815558972098,0.1848552338530067,0.1428571428571428,0.3272120200333889,48.2,Orta Risk,Normal Durum
2005,Argentina,0.0234113712374581,0.5179487179487179,0.7749999999999999,0.4919935948759006,0.9711270503603724,0.0645879732739421,0.7142857142857142,0.8597662771285475,48.33,Orta Risk,Normal Durum
2017,India,0.3244147157190635,0.2666666666666666,0.125,0.4531625300240192,0.3841727256015617,0.9977728285077953,0.5714285714285714,0.1218697829716193,31.43,Orta Risk,Normal Durum
2018,Australia,0.6387959866220736,0.6307692307692307,0.575,0.5204163330664532,0.5126644722235654,0.022271714922049,0.0714285714285714,0.4323873121869782,54.87,Yüksek Risk,Normal Durum
2004,India,0.1505016722408027,0.482051282051282,0.4499999999999999,0.7642113690952762,0.4774442178089233,0.8351893095768375,0.3571428571428571,0.3956594323873121,34.1,Orta Risk,Normal Durum
2014,Argentina,0.6989966555183945,0.364102564102564,0.8,0.6020816653322658,0.3141328798675254,0.3630289532293986,0.0,0.9382303839732886,43.95,Orta Risk,Normal Durum
2001,China,0.7491638795986622,0.9487179487179488,0.725,0.7666132906325059,0.1207635146972884,0.8418708240534521,0.8571428571428571,0.1519198664440734,89.14,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2009,Japan,0.9866220735785952,0.6307692307692307,0.7,0.3274619695756605,0.0348270510110321,0.5545657015590201,0.4285714285714285,0.008347245409015,76.22,Kritik Risk,Normal Durum
2023,USA,0.2107023411371237,0.1282051282051282,0.35,0.7826261008807045,0.2991925895029972,0.9020044543429844,0.1428571428571428,0.2370617696160267,16.15,Düşük Risk,Normal Durum
2017,China,0.8294314381270903,0.558974358974359,0.8,0.9475580464371496,0.4286870015028228,0.9265033407572384,0.4285714285714285,0.8196994991652755,63.17,Yüksek Risk,Normal Durum
2012,Argentina,0.5217391304347826,0.7794871794871794,0.0499999999999999,0.0708566853482786,0.6630885325835031,0.0066815144766147,0.2142857142857142,0.2086811352253756,52.03,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2004,UK,0.3745819397993311,0.7076923076923077,0.15,0.3582866293034428,0.2353450356637063,0.0734966592427617,0.5714285714285714,0.2404006677796327,54.91,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Japan,0.1237458193979932,0.1743589743589743,0.3249999999999999,0.9067253803042434,0.5244673543690885,0.2494432071269487,0.2857142857142857,0.1285475792988313,22.98,Düşük Risk,Normal Durum
2023,UK,0.7391304347826088,0.9743589743589745,0.075,0.7890312249799839,0.7280993418661573,0.6681514476614699,0.1428571428571428,0.7145242070116861,57.49,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2000,USA,0.237458193979933,0.4512820512820513,0.2249999999999999,0.6204963971176941,0.9883609145683,0.888641425389755,1.0,0.0684474123539231,49.14,Orta Risk,Normal Durum
2021,Japan,0.3712374581939799,0.158974358974359,0.825,0.1961569255404323,0.001296805023832,0.4587973273942093,0.5,0.3305509181969949,42.2,Orta Risk,Normal Durum
2000,Russia,0.0635451505016722,0.1794871794871795,0.95,0.0236188951160928,0.7522307215993115,0.6057906458797326,0.3571428571428571,0.2804674457429048,31.57,Orta Risk,Normal Durum
2017,Australia,0.8026755852842808,0.0974358974358974,0.3,0.4307445956765412,0.2223720398091576,0.1870824053452116,0.0714285714285714,0.5542570951585976,33.16,Orta Risk,Normal Durum
2014,Mexico,0.7692307692307692,0.805128205128205,0.275,0.6813450760608487,0.4210880338190754,0.8040089086859689,0.1428571428571428,0.7295492487479132,54.9,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2016,South Africa,0.7357859531772575,0.123076923076923,0.275,0.0252201761409127,0.74768384792213,0.9665924276169264,0.5,0.5325542570951586,37.52,Orta Risk,Normal Durum
2010,France,0.3010033444816053,0.123076923076923,0.275,0.2337870296236989,0.1539724628519019,0.267260579064588,1.0,0.9315525876460768,38.31,Orta Risk,Normal Durum
2020,China,0.1739130434782608,0.8512820512820513,0.025,0.6909527622097678,0.5272267950699737,0.4944320712694877,0.6428571428571428,0.9515859766277126,46.44,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Indonesia,0.6387959866220736,0.3435897435897436,0.925,0.8875100080064051,0.5914435361822912,0.0846325167037862,0.4285714285714285,0.3606010016694491,59.63,Yüksek Risk,Normal Durum
2016,China,0.4983277591973243,0.0307692307692307,0.2249999999999999,0.2133706965572457,0.3121279388186895,0.5590200445434298,0.6428571428571428,0.7779632721202003,30.32,Orta Risk,Normal Durum
2012,South Africa,0.177257525083612,0.0512820512820512,0.425,0.8622898318654924,0.7818350138378427,0.5011135857461025,0.3571428571428571,0.7378964941569282,18.34,Düşük Risk,Normal Durum
2000,Mexico,0.6889632107023411,0.1435897435897435,0.0,0.7481985588470776,0.4020453429511844,0.1425389755011136,0.9285714285714284,0.8931552587646077,45.24,Orta Risk,Normal Durum
2001,Germany,0.9933110367892978,0.2153846153846154,0.8500000000000001,0.4015212169735789,0.9860431889505112,0.4409799554565701,0.0,0.4474123539232053,51.05,Yüksek Risk,Normal Durum
2008,Canada,0.7491638795986622,0.6666666666666666,0.725,1.0,0.0751028326099841,0.33184855233853,0.5714285714285714,0.5292153589315525,72.34,Yüksek Risk,Normal Durum
